reading_id,site_id,period,metric_code,value,uom,period_type,source_system,submitted_at
2533,111,2025-12,SCOPE1_GHG,102.25,t,M,SITE_PORTAL,2026-01-11
2534,111,2025-12,SCOPE2_GHG,79.439,t,M,SAP_EHS,2026-01-11
2537,111,2025-12,WASTE_TOTAL,32.585,t,M,SAP_EHS,2026-01-16
2536,111,2025-12,WATER_WD,2398.33,m3,M,MANUAL_XLS,2026-01-11
2541,112,2024-01,ENERGY_CONS,1233.57,MWh,M,SITE_PORTAL,2024-02-16
2539,112,2024-01,SCOPE1_GHG,242121,kg,M,SAP_EHS,2024-02-12
2540,112,2024-01,SCOPE2_GHG,209686,kg,M,SITE_PORTAL,2024-02-14
2543,112,2024-01,WASTE_TOTAL,92.775,t,M,SITE_PORTAL,2024-02-19
2542,112,2024-01,WATER_WD,6319.73,m3,M,SITE_PORTAL,2024-02-10
2546,112,2024-02,ENERGY_CONS,1197.62,MWh,M,SAP_EHS,2024-03-17
2544,112,2024-02,SCOPE1_GHG,266990,kg,M,SITE_PORTAL,2024-03-09
2545,112,2024-02,SCOPE2_GHG,199476,kg,M,MANUAL_XLS,2024-03-10
2548,112,2024-02,WASTE_TOTAL,80.132,t,M,SITE_PORTAL,2024-03-16
2547,112,2024-02,WATER_WD,5949.99,m3,M,SITE_PORTAL,2024-03-16
2551,112,2024-03,ENERGY_CONS,970.206,MWh,M,SAP_EHS,2024-04-11
2554,112,2024-03,HOURS_WORKED,243378,hours,Q,SAP_EHS,2024-04-10
2549,112,2024-03,SCOPE1_GHG,241756,kg,M,MANUAL_XLS,2024-04-09
2550,112,2024-03,SCOPE2_GHG,158901,kg,M,SAP_EHS,2024-04-17
2553,112,2024-03,WASTE_TOTAL,72.617,t,M,SITE_PORTAL,2024-04-13
2552,112,2024-03,WATER_WD,5599.68,m3,M,SITE_PORTAL,2024-04-09
2557,112,2024-04,ENERGY_CONS,981.282,MWh,M,SITE_PORTAL,2024-05-12
2555,112,2024-04,SCOPE1_GHG,207334,kg,M,SITE_PORTAL,2024-05-13
2556,112,2024-04,SCOPE2_GHG,147862,kg,M,MANUAL_XLS,2024-05-08
2559,112,2024-04,WASTE_TOTAL,66.575,t,M,MANUAL_XLS,2024-05-19
2558,112,2024-04,WATER_WD,5307.73,m3,M,MANUAL_XLS,2024-05-19
2562,112,2024-05,ENERGY_CONS,922.173,MWh,M,SAP_EHS,2024-06-18
2560,112,2024-05,SCOPE1_GHG,195681,kg,M,SAP_EHS,2024-06-14
2561,112,2024-05,SCOPE2_GHG,148617,kg,M,SITE_PORTAL,2024-06-18
2564,112,2024-05,WASTE_TOTAL,0,t,M,SAP_EHS,2024-06-17
2563,112,2024-05,WATER_WD,4389.69,m3,M,SITE_PORTAL,2024-06-19
2567,112,2024-06,ENERGY_CONS,920.468,MWh,M,MANUAL_XLS,2024-07-13
2570,112,2024-06,HOURS_WORKED,226517,hours,Q,SAP_EHS,2024-07-13
2565,112,2024-06,SCOPE1_GHG,216344,kg,M,SAP_EHS,2024-07-19
2566,112,2024-06,SCOPE2_GHG,160189,kg,M,SAP_EHS,2024-07-20
2569,112,2024-06,WASTE_TOTAL,71.978,t,M,MANUAL_XLS,2024-07-20
2568,112,2024-06,WATER_WD,4567.7,m3,M,SAP_EHS,2024-07-08
2573,112,2024-07,ENERGY_CONS,944.706,MWh,M,MANUAL_XLS,2024-08-15
2571,112,2024-07,SCOPE1_GHG,190260,kg,M,SITE_PORTAL,2024-08-11
2572,112,2024-07,SCOPE2_GHG,157027,kg,M,SAP_EHS,2024-08-15
2575,112,2024-07,WASTE_TOTAL,63.39,t,M,SITE_PORTAL,2024-08-08
2574,112,2024-07,WATER_WD,4651.84,m3,M,SITE_PORTAL,2024-08-14
2578,112,2024-08,ENERGY_CONS,878.5,MWh,M,SITE_PORTAL,2024-09-16
2576,112,2024-08,SCOPE1_GHG,175789,kg,M,MANUAL_XLS,2024-09-18
2577,112,2024-08,SCOPE2_GHG,149442,kg,M,SAP_EHS,2024-09-13
2580,112,2024-08,WASTE_TOTAL,63.619,t,M,SITE_PORTAL,2024-09-13
2579,112,2024-08,WATER_WD,4088.7,m3,M,MANUAL_XLS,2024-09-14
2583,112,2024-09,ENERGY_CONS,906.502,MWh,M,SITE_PORTAL,2024-10-13
2586,112,2024-09,HOURS_WORKED,227535,hours,Q,SAP_EHS,2024-10-18
2581,112,2024-09,SCOPE1_GHG,211412,kg,M,MANUAL_XLS,2024-10-20
2582,112,2024-09,SCOPE2_GHG,166993,kg,M,SAP_EHS,2024-10-15
2585,112,2024-09,WASTE_TOTAL,71.177,t,M,MANUAL_XLS,2024-10-14
2584,112,2024-09,WATER_WD,4623.17,m3,M,SITE_PORTAL,2024-10-19
2589,112,2024-10,ENERGY_CONS,1003.15,MWh,M,MANUAL_XLS,2024-11-15
2587,112,2024-10,SCOPE1_GHG,223071,kg,M,SAP_EHS,2024-11-09
2588,112,2024-10,SCOPE2_GHG,165457,kg,M,SITE_PORTAL,2024-11-19
2591,112,2024-10,WASTE_TOTAL,71.094,t,M,SITE_PORTAL,2024-11-13
2590,112,2024-10,WATER_WD,5768.19,m3,M,MANUAL_XLS,2024-11-15
2594,112,2024-11,ENERGY_CONS,1179.89,MWh,M,SITE_PORTAL,2024-12-14
2592,112,2024-11,SCOPE1_GHG,260804,kg,M,SITE_PORTAL,2024-12-13
2593,112,2024-11,SCOPE2_GHG,188879,kg,M,SITE_PORTAL,2024-12-13
2596,112,2024-11,WASTE_TOTAL,85.767,t,M,SITE_PORTAL,2024-12-14
2595,112,2024-11,WATER_WD,5817.11,m3,M,SITE_PORTAL,2024-12-17
2599,112,2024-12,ENERGY_CONS,1255.12,MWh,M,MANUAL_XLS,2025-01-09
2602,112,2024-12,HOURS_WORKED,238035,hours,Q,SAP_EHS,2025-01-20
2597,112,2024-12,SCOPE1_GHG,240868,kg,M,SAP_EHS,2025-01-17
2598,112,2024-12,SCOPE2_GHG,179943,kg,M,SITE_PORTAL,2025-01-08
2601,112,2024-12,WASTE_TOTAL,88.988,t,M,SITE_PORTAL,2025-01-20
2600,112,2024-12,WATER_WD,6190.47,m3,M,SITE_PORTAL,2025-01-12
2605,112,2025-01,ENERGY_CONS,1169.47,MWh,M,SAP_EHS,2025-02-13
2603,112,2025-01,SCOPE1_GHG,256199,kg,M,SAP_EHS,2025-02-09
2604,112,2025-01,SCOPE2_GHG,188705,kg,M,SAP_EHS,2025-02-15
2607,112,2025-01,WASTE_TOTAL,82.261,t,M,MANUAL_XLS,2025-02-12
2606,112,2025-01,WATER_WD,5409.62,m3,M,MANUAL_XLS,2025-02-10
2610,112,2025-02,ENERGY_CONS,963.8,MWh,M,SITE_PORTAL,2025-03-14
2608,112,2025-02,SCOPE1_GHG,256093,kg,M,MANUAL_XLS,2025-03-20
2609,112,2025-02,SCOPE2_GHG,172533,kg,M,SITE_PORTAL,2025-03-14
2612,112,2025-02,WASTE_TOTAL,87.113,t,M,SAP_EHS,2025-03-11
2611,112,2025-02,WATER_WD,6024.12,m3,M,SAP_EHS,2025-03-16
2615,112,2025-03,ENERGY_CONS,976.248,MWh,M,MANUAL_XLS,2025-04-15
2618,112,2025-03,HOURS_WORKED,223703,hours,Q,SAP_EHS,2025-04-14
2613,112,2025-03,SCOPE1_GHG,237282,kg,M,SITE_PORTAL,2025-04-13
2614,112,2025-03,SCOPE2_GHG,153387,kg,M,MANUAL_XLS,2025-04-17
2617,112,2025-03,WASTE_TOTAL,78.684,t,M,MANUAL_XLS,2025-04-10
2616,112,2025-03,WATER_WD,4731.17,m3,M,SAP_EHS,2025-04-14
2621,112,2025-04,ENERGY_CONS,962.113,MWh,M,MANUAL_XLS,2025-05-16
2619,112,2025-04,SCOPE1_GHG,199334,kg,M,SITE_PORTAL,2025-05-15
2620,112,2025-04,SCOPE2_GHG,139122,kg,M,SAP_EHS,2025-05-10
2623,112,2025-04,WASTE_TOTAL,66.294,t,M,SITE_PORTAL,2025-05-16
2622,112,2025-04,WATER_WD,4718.23,m3,M,SAP_EHS,2025-05-10
2626,112,2025-05,ENERGY_CONS,879.066,MWh,M,SAP_EHS,2025-06-20
2624,112,2025-05,SCOPE1_GHG,214858,kg,M,SITE_PORTAL,2025-06-11
2625,112,2025-05,SCOPE2_GHG,139115,kg,M,MANUAL_XLS,2025-06-08
2628,112,2025-05,WASTE_TOTAL,67.035,t,M,SITE_PORTAL,2025-06-14
2627,112,2025-05,WATER_WD,4660.68,m3,M,MANUAL_XLS,2025-06-09
2631,112,2025-06,ENERGY_CONS,808.272,MWh,M,MANUAL_XLS,2025-07-10
2634,112,2025-06,HOURS_WORKED,229288,hours,Q,SAP_EHS,2025-07-17
2629,112,2025-06,SCOPE1_GHG,207203,kg,M,SAP_EHS,2025-07-20
2630,112,2025-06,SCOPE2_GHG,149075,kg,M,SITE_PORTAL,2025-07-14
2633,112,2025-06,WASTE_TOTAL,63.345,t,M,MANUAL_XLS,2025-07-18
2632,112,2025-06,WATER_WD,4510.79,m3,M,SAP_EHS,2025-07-12
2637,112,2025-07,ENERGY_CONS,764.156,MWh,M,SITE_PORTAL,2025-08-15
2635,112,2025-07,SCOPE1_GHG,202066,kg,M,SITE_PORTAL,2025-08-12
2636,112,2025-07,SCOPE2_GHG,142824,kg,M,SAP_EHS,2025-08-09
2639,112,2025-07,WASTE_TOTAL,56.995,t,M,MANUAL_XLS,2025-08-08
2638,112,2025-07,WATER_WD,4665.44,m3,M,SITE_PORTAL,2025-08-19
2642,112,2025-08,ENERGY_CONS,736.245,MWh,M,MANUAL_XLS,2025-09-13
2640,112,2025-08,SCOPE1_GHG,172318,kg,M,SITE_PORTAL,2025-09-12
2641,112,2025-08,SCOPE2_GHG,137868,kg,M,SITE_PORTAL,2025-09-14
2644,112,2025-08,WASTE_TOTAL,55.508,t,M,SAP_EHS,2025-09-16
2643,112,2025-08,WATER_WD,3834.9,m3,M,SAP_EHS,2025-09-17
2647,112,2025-09,ENERGY_CONS,865.12,MWh,M,SITE_PORTAL,2025-10-09
2650,112,2025-09,HOURS_WORKED,244921,hours,Q,SAP_EHS,2025-10-14
2645,112,2025-09,SCOPE1_GHG,192191,kg,M,SAP_EHS,2025-10-18
2646,112,2025-09,SCOPE2_GHG,138634,kg,M,SITE_PORTAL,2025-10-14
2649,112,2025-09,WASTE_TOTAL,67.709,t,M,SITE_PORTAL,2025-10-16
2648,112,2025-09,WATER_WD,4907.81,m3,M,SITE_PORTAL,2025-10-18
2653,112,2025-10,ENERGY_CONS,1027.57,MWh,M,MANUAL_XLS,2025-11-17
2651,112,2025-10,SCOPE1_GHG,210459,kg,M,SAP_EHS,2025-11-12
2652,112,2025-10,SCOPE2_GHG,163418,kg,M,SITE_PORTAL,2025-11-13
2655,112,2025-10,WASTE_TOTAL,65.959,t,M,MANUAL_XLS,2025-11-08
2654,112,2025-10,WATER_WD,4785.12,m3,M,SAP_EHS,2025-11-16
2658,112,2025-11,ENERGY_CONS,1124.26,MWh,M,SAP_EHS,2025-12-08
2656,112,2025-11,SCOPE1_GHG,218412,kg,M,MANUAL_XLS,2025-12-16
2657,112,2025-11,SCOPE2_GHG,170434,kg,M,SAP_EHS,2025-12-16
2660,112,2025-11,WASTE_TOTAL,75.544,t,M,MANUAL_XLS,2025-12-14
2659,112,2025-11,WATER_WD,5276.08,m3,M,MANUAL_XLS,2025-12-10
2663,112,2025-12,ENERGY_CONS,1023.37,MWh,M,MANUAL_XLS,2026-01-20
2666,112,2025-12,HOURS_WORKED,224588,hours,Q,SAP_EHS,2026-01-15
2661,112,2025-12,SCOPE1_GHG,247836,kg,M,SAP_EHS,2026-01-18
2662,112,2025-12,SCOPE2_GHG,176058,kg,M,SITE_PORTAL,2026-01-17
2665,112,2025-12,WASTE_TOTAL,82.381,t,M,MANUAL_XLS,2026-01-09
2664,112,2025-12,WATER_WD,5637.51,m3,M,SITE_PORTAL,2026-01-13
2677,9001,2025-04,ENERGY_CONS,1743.65,MWh,M,MANUAL_XLS,2025-05-12
2678,9001,2025-05,ENERGY_CONS,970.265,MWh,M,MANUAL_XLS,2025-06-12
2679,9002,2024-11,SCOPE1_GHG,1542.13,t,M,MANUAL_XLS,2024-12-12
2680,9002,2024-11,WATER_WD,751.052,m3,M,MANUAL_XLS,2024-12-12
